Date,Team 1,Team 2,FT,HT
2002-08-10,Duisburg,Greuther Fürth,1-0,0-0
2002-08-10,Ein Trier,Burghausen,2-1,1-1
2002-08-10,Union Berlin,Mainz,0-2,0-1
2002-08-11,Aachen,Freiburg,0-1,0-0
2002-08-11,Ahlen,Reutlingen,2-0,0-0
2002-08-11,Braunschweig,Mannheim,4-2,1-1
2002-08-11,Ein Frankfurt,St Pauli,4-0,1-0
2002-08-11,Lubeck,Oberhausen,1-0,0-0
2002-08-12,Karlsruhe,FC Köln,0-1,0-0
2002-08-16,FC Köln,Duisburg,4-3,2-1
2002-08-16,Greuther Fürth,Aachen,0-0,0-0
2002-08-16,Mannheim,Union Berlin,1-2,1-1
2002-08-18,Burghausen,Karlsruhe,0-0,0-0
2002-08-18,Oberhausen,Braunschweig,2-0,0-0
2002-08-18,Reutlingen,Lubeck,1-3,0-2
2002-08-18,St Pauli,Ahlen,1-4,1-0
2002-08-19,Freiburg,Ein Frankfurt,0-2,0-0
2002-08-23,Ein Frankfurt,Greuther Fürth,2-0,1-0
2002-08-23,Ein Trier,Karlsruhe,3-0,3-0
2002-08-23,Lubeck,St Pauli,6-0,2-0
2002-08-25,Ahlen,Freiburg,1-3,0-1
2002-08-25,Braunschweig,Reutlingen,1-2,1-0
2002-08-25,Duisburg,Burghausen,0-0,0-0
2002-08-25,Mainz,Mannheim,2-0,0-0
2002-08-25,Union Berlin,Oberhausen,0-0,0-0
2002-08-26,Aachen,FC Köln,0-0,0-0
2002-09-10,Burghausen,Aachen,2-2,0-1
2002-09-10,FC Köln,Ein Frankfurt,3-2,1-1
2002-09-10,Greuther Fürth,Ahlen,1-1,1-0
2002-09-10,Karlsruhe,Duisburg,1-1,1-1
2002-09-10,Mannheim,Ein Trier,0-2,0-1
2002-09-11,Freiburg,Lubeck,2-1,1-0
2002-09-11,Oberhausen,Mainz,1-0,0-0
2002-09-11,Reutlingen,Union Berlin,0-1,0-0
2002-09-11,St Pauli,Braunschweig,7-1,2-1
2002-09-13,Aachen,Karlsruhe,2-0,0-0
2002-09-13,Ahlen,FC Köln,0-0,0-0
2002-09-13,Ein Trier,Duisburg,3-0,1-0
2002-09-15,Ein Frankfurt,Burghausen,0-2,0-1
2002-09-15,Lubeck,Greuther Fürth,1-2,0-0
2002-09-15,Mainz,Reutlingen,1-3,0-2
2002-09-15,Mannheim,Oberhausen,1-0,1-0
2002-09-15,Union Berlin,St Pauli,4-2,0-1
2002-09-16,Braunschweig,Freiburg,0-2,0-1
2002-09-18,Mainz,Ein Trier,2-0,1-0
2002-09-20,Burghausen,Ahlen,3-1,0-1
2002-09-20,Duisburg,Aachen,3-3,1-3
2002-09-20,Reutlingen,Mannheim,3-2,0-1
2002-09-22,FC Köln,Lubeck,2-1,1-1
2002-09-22,Freiburg,Union Berlin,4-0,1-0
2002-09-22,Greuther Fürth,Braunschweig,3-0,2-0
2002-09-22,Oberhausen,Ein Trier,2-1,0-1
2002-09-22,St Pauli,Mainz,1-4,0-0
2002-09-23,Karlsruhe,Ein Frankfurt,0-2,0-1
2002-09-27,Braunschweig,FC Köln,1-1,1-0
2002-09-27,Mannheim,St Pauli,2-5,1-2
2002-09-27,Union Berlin,Greuther Fürth,2-2,2-2
2002-09-29,Ahlen,Karlsruhe,2-2,0-1
2002-09-29,Ein Frankfurt,Duisburg,2-1,1-1
2002-09-29,Ein Trier,Aachen,4-1,2-0
2002-09-29,Lubeck,Burghausen,3-1,1-0
2002-09-29,Oberhausen,Reutlingen,3-1,0-1
2002-09-30,Mainz,Freiburg,0-0,0-0
2002-10-04,Burghausen,Braunschweig,4-2,2-0
